url,header,location,query,name,price_USD,cleaning_fee_EUR,service_fee_EUR,price_total_EUR,cnt_guests,cnt_bedrooms,cnt_beds,cnt_baths,listing_rating,listing_reviews,is_refundable,rating_cleanliness,rating_accuracy,rating_communication,rating_location,rating_check-in,rating_value,host_joined_years_ago,Identity_verified,house_rules_pets,house_rules_smoking,house_rules_parties,is_superhost,facility_Kitchen,facility_Wifi,facility_empty,facility_Free parking,facility_Dishwasher,facility_Hosted by a business,facility_Washer,specialty_Enhanced Clean,specialty_Kitchen,specialty_Clean and tidy,specialty_Pets allowed,specialty_Entire home,specialty_Experienced host,specialty_Pool,specialty_Self check-in,specialty_Outstanding hospitality,specialty_Highly rated host,specialty_Great communication,specialty_Great location,specialty_Free cancellation,specialty_Great check-in experience,specialty_Wifi,response_rate,response_time,lang_cnt,language_Čeština,language_Polski,language_Русский,language_Nederlands,language_Italiano,language_العربية,language_Ελληνικά,language_Deutsch,language_Norsk,language_English,language_Português,language_Español,language_Français,amenity_Not included__Unavailable: Air conditioning,amenity_Kitchen and dining__Kitchen,amenity_Not included__Unavailable: Carbon monoxide alarm,amenity_Heating and cooling__Heating,amenity_Entertainment__TV,amenity_Internet and office__Wifi,amenity_Bedroom and laundry__Hangers,amenity_Not included__Unavailable: Shampoo,amenity_Bedroom and laundry__Essentials,amenity_Parking and facilities__Free parking on premises,amenity_Kitchen and dining__Coffee maker,amenity_Location features__Private entrance,amenity_Bathroom__Hair dryer,amenity_Internet and office__Dedicated workspace,amenity_Home safety__Unavailable: Security cameras on property,amenity_Kitchen and dining__Oven,amenity_Not included__Unavailable: Smoke alarm,amenity_Kitchen and dining__Refrigerator,amenity_Kitchen and dining__Dishwasher,amenity_Kitchen and dining__Dishes and silverware,amenity_Not included__Unavailable: Washer,amenity_Bathroom__Hot water,amenity_Outdoor__Patio or balcony,amenity_Kitchen and dining__Cooking basics,amenity_Home safety__Fire extinguisher,amenity_Bedroom and laundry__Washer,amenity_Home safety__Smoke alarm,amenity_Services__Long term stays allowed,amenity_Kitchen and dining__Stove,amenity_Kitchen and dining__Microwave,amenity_Not included__Unavailable: Private entrance,amenity_Not included__Unavailable: Hair dryer,amenity_Bedroom and laundry__Bed linens,amenity_Parking and facilities__Free street parking,amenity_Bedroom and laundry__Dryer,amenity_Bedroom and laundry__Iron,amenity_Outdoor__Garden or backyard,amenity_Family__High chair,amenity_Entertainment__Cable TV,amenity_Family__Crib,amenity_Not included__Unavailable: Essentials,amenity_Services__Luggage dropoff allowed,amenity_Home safety__First aid kit,amenity_Bathroom__Bathtub,amenity_Bathroom__Shampoo,amenity_Heating and cooling__Indoor fireplace,amenity_Outdoor__BBQ grill,amenity_Family__Pack ’n Play/travel crib,amenity_Services__Lockbox,amenity_Bedroom and laundry__Extra pillows and blankets,amenity_Family__Children’s books and toys,amenity_Services__Host greets you,amenity_Bedroom and laundry__Room-darkening shades,amenity_Kitchen and dining__Baking sheet
/rooms/45398433?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=79d4c938-4d7d-4f07-8ca9-71a7e6927ba1,Entire apartment in Sankt Anton am Arlberg,"Sankt Anton am Arlberg, Tirol, Austria",Ischgl_AT,Neues Apartment in unmittelbarer Pistennähe,Price:$ 461,empty,€385,"€2,659",5,2,5,2,,,0,,,,,,,1.0,1,no,no,no,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
/rooms/8898506?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Schwarzenberg,"Schwarzenberg, Vorarlberg, Austria",Ischgl_AT,Absolutely authentic & renovated - Schwarzenberg,$234,empty,€196,"€1,351",4,2,2,1,4.49,64.0,0,4.5,4.7,4.8,4.8,4.9,4.5,6.0,1,no,no,no,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
/rooms/47976865?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Davos Dorf,empty,Ischgl_AT,"Moderne 2.5 ZiWo mit Bergsicht, nahe Parsennbahn",$314,empty,€262,"€1,809",4,1,5,1,,,0,,,,,,,6.0,1,no,no,no,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/rooms/47831289?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire house in Oetz,"Oetz, Tirol, Austria",Ischgl_AT,Alpenblick de Luxe,$372,empty,€311,"€2,146",6,2,3,1,,,0,,,,,,,0.0,1,no,no,no,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
/rooms/31428230?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Umhausen,"Umhausen, Tirol, Austria",Ischgl_AT,SportHouse Tirol,$167,empty,€139,€962,4,2,3,1,4.77,60.0,1,4.8,4.8,4.8,4.9,4.9,4.8,2.0,1,yes,no,no,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0
/rooms/43276060?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Samnaun-Ravaisch,,Ischgl_AT,"Atlantis-Appartements, (Samnaun-Ravaisch), Atlantis-Appartements Nr. 202",$332,empty,€0,"€1,915",4,2,2,2,,,0,,,,,,,1.0,0,no,no,no,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,88,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
/rooms/43867046?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Sibratsgfäll,"Sibratsgfäll, Vorarlberg, Austria",Ischgl_AT,Ferienwohnung Krähenberg am Rande der Wildnis,$109,empty,€91,€629,4,1,2,1,5.0,12.0,0,5.0,5.0,5.0,4.9,5.0,4.8,4.0,1,no,no,no,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1
/rooms/45488573?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in See,empty,Ischgl_AT,Primavera,$167,empty,€0,€962,5,2,3,2,,,0,,,,,,,1.0,1,no,no,no,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
/rooms/31101452?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Imsterberg,"Imsterberg, Tirol, Austria",Ischgl_AT,Haus Eder 2 - Fuierplatzl,$219,empty,€183,"€1,261",8,3,9,1,4.92,13.0,0,5.0,5.0,5.0,4.8,5.0,4.7,5.0,1,yes,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
/rooms/39070256?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Umhausen,"Umhausen, Tirol, Austria",Ischgl_AT,Bergzauber - Apartment mit Panoramablick - Ötztal,$201,empty,€168,"€1,158",8,3,6,2.5,,,0,,,,,,,2.0,0,yes,no,no,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,86,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
/rooms/22124996?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Scuol,,Ischgl_AT,Minchületta 2,$254,empty,€0,"€1,465",4,2,2,1,,,0,,,,,,,5.0,1,yes,no,no,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
/rooms/46408266?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Gaschurn,"Gaschurn, Vorarlberg, Austria",Ischgl_AT,Waldheim,$235,empty,$0,"$1,640",8,4,4,2,,,0,,,,,,,1.0,1,yes,no,no,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/48151939?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Hotel room in Scuol,"Scuol, Graubünden, Switzerland",Ischgl_AT,Hotel Villa Maria Suite,$196,empty,€164,"€1,131",16,2,2,2,,,0,,,,,,,0.0,1,no,no,no,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
/rooms/18259294?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Vandans,"Vandans, Vorarlberg, Austria",Ischgl_AT,Ferienwohnung Montafon,$142,empty,$143,$988,5,2,2,1,4.84,63.0,0,4.9,5.0,5.0,4.8,4.9,4.9,5.0,1,no,no,no,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,within a few hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/7879540?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Saas,"Saas, Graubünden, Switzerland",Ischgl_AT,Chalet Raschnal - Mountain chic,$400,empty,€335,"€2,310",5,2,4,2.5,4.86,14.0,0,5.0,4.9,5.0,5.0,5.0,4.6,7.0,1,NA,NA,NA,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/15071750?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Oberstdorf,,Ischgl_AT,Fewo 2 - zum Wohlfühlen - Alle Bergbahnen frei,$184,empty,empty,"€1,059",5,2,3,1,,,0,,,,,,,5.0,1,yes,no,no,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0
/rooms/47508911?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Brand bei Bludenz,empty,Ischgl_AT,Ferienwohnung am Waldrand mit Blick auf Skipiste,$355,empty,empty,empty,8,4,7,1.5,,,0,,,,,,,,0,NA,NA,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/22125059?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Scuol,empty,Ischgl_AT,Villa Hartenfels 1,$350,empty,€0,"€2,022",8,4,7,2,,,0,,,,,,,5.0,1,no,yes,no,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
/rooms/21768025?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire apartment in Klosters-Serneus,empty,Ischgl_AT,"4 ½ Zimmer Hof Grischun, Klosters",$453,empty,empty,"€2,612",6,3,4,3,4.8,5.0,0,4.8,4.8,5.0,4.8,5.0,4.2,4.0,1,yes,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
/rooms/3978177?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire house in Unterlängenfeld,"Unterlängenfeld, Tyrol, Austria",Ischgl_AT,aeki TYROL,$415,empty,€347,"€2,392",12,5,10,5,4.78,23.0,0,5.0,4.9,4.8,4.8,4.9,4.5,7.0,1,no,no,no,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0
/rooms/46967516?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=01257b54-793c-47f8-b118-8683624a8b64,Entire house in Davos Monstein,"Davos Monstein, Graubünden, Switzerland",Ischgl_AT,Idyllisches und gemütliches Chalet nähe Davos,$224,empty,€187,"€1,292",6,3,6,1,,,0,,,,,,,1.0,1,no,no,no,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,within a few hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/33123721?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Graun im Vinschgau,empty,Ischgl_AT,Wohnung für 4 Personen - Urlaub auf dem Bauernhof,Price:$151,empty,€126,€869,4,2,2,1.5,4.89,12.0,0,4.9,4.8,5.0,4.9,4.6,4.8,2.0,0,no,no,no,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
/rooms/36819247?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Gaschurn,empty,Ischgl_AT,Comfortable Apartment in Gaschurn near Ski Area,Price:$104,€50,empty,€598,4,1,2,1,5.0,3.0,0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1,no,no,NA,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/44237325?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Davos Dorf,"Davos Dorf, Graubünden, Switzerland",Ischgl_AT,"Erholung auf dem Land,  fernab von Hektik & Stress",Price:$226,empty,€189,"€1,303",4,2,2,1,,,0,,,,,,,1.0,1,no,no,no,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
/rooms/21775413?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire place in Dornbirn,"Dornbirn, Vorarlberg, Austria",Ischgl_AT,A beautiful hideaway in the forest: Wood Lodge,Previous price:$182Discounted price:$168,empty,€140,€966,5,2,3,1.5,4.93,67.0,0,4.9,5.0,5.0,4.9,5.0,4.9,4.0,1,yes,no,NA,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0
/rooms/22125044?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire house in Scuol,"Scuol, Switzerland",Ischgl_AT,Arch San Martin C,Price:$363,empty,€0,"€2,093",8,3,5,2,,,0,,,,,,,5.0,1,no,no,no,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,75,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
/rooms/39713206?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Längenfeld,"Längenfeld, Austria",Ischgl_AT,Spacious Apartment in Längenfeld with Terrace,Price:$164,€70,empty,€946,4,2,3,2,,,0,,,,,,,2.0,1,no,no,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/rooms/44246285?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Fließ,"Fließ, Tirol, Austria",Ischgl_AT,Apartment mit Garten,Price:$225,empty,€188,"€1,298",6,3,3,1.5,4.4,5.0,0,4.4,5.0,5.0,4.2,5.0,4.4,1.0,0,yes,no,NA,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
/rooms/16791163?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Fließ,"Fließ, Tirol, Austria",Ischgl_AT,Two bedroom Fliess Apartment with Mountain view,Previous price:$172Discounted price:$158,empty,€132,€911,4,2,2,1,4.5,30.0,0,4.6,4.6,4.8,4.6,4.8,4.4,4.0,0,no,no,no,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,a few days or more,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
/rooms/40694598?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Gaschurn,,Ischgl_AT,Premium Chalet - Großzügiges Wohlfühl-Appartement,Price:$880,empty,€0,"€5,080",6,2,0,2,,,0,,,,,,,2.0,1,yes,no,no,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,67,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
/rooms/24441482?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Stams,"Stams, Tyrol, Austria",Ischgl_AT,"Cozy apartment incl. ""Tyrol Welcome Card""",Price:$164,empty,€137,€947,6,3,4,1,4.98,48.0,0,5.0,5.0,5.0,4.8,5.0,4.8,7.0,0,no,no,no,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/48178122?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=18a0ef24-1447-4eec-8f3c-1fc13ecff00e,Entire apartment in Huben,"Huben, Tirol, Austria",Ischgl_AT,4 star holiday home in Längenfeld,Price:$127,empty,€0,€729,4,3,4,3,,,0,,,,,,,0.0,1,yes,no,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
